Domain Code,Domain,Reporter Country Code,Reporter Countries,Partner Country Code,Partner Countries,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"TM","Detailed trade matrix","68","France","119","Latvia","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","571","","Official data",""
"TM","Detailed trade matrix","68","France","121","Lebanon","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","61","","Official data",""
"TM","Detailed trade matrix","68","France","121","Lebanon","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","86","","Official data",""
"TM","Detailed trade matrix","68","France","123","Liberia","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","183","","Official data",""
"TM","Detailed trade matrix","68","France","123","Liberia","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","290","","Official data",""
"TM","Detailed trade matrix","68","France","124","Libya","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","271","","Official data",""
"TM","Detailed trade matrix","68","France","124","Libya","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","4432","","Official data",""
"TM","Detailed trade matrix","68","France","126","Lithuania","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","256","","Official data",""
"TM","Detailed trade matrix","68","France","126","Lithuania","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","406","","Official data",""
"TM","Detailed trade matrix","68","France","256","Luxembourg","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","9683","","Official data",""
"TM","Detailed trade matrix","68","France","256","Luxembourg","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","9161","","Official data",""
"TM","Detailed trade matrix","68","France","129","Madagascar","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","30","","Official data",""
"TM","Detailed trade matrix","68","France","131","Malaysia","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","281","","Official data",""
"TM","Detailed trade matrix","68","France","132","Maldives","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","128","","Official data",""
"TM","Detailed trade matrix","68","France","132","Maldives","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","1190","","Official data",""
"TM","Detailed trade matrix","68","France","133","Mali","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","16","","Official data",""
"TM","Detailed trade matrix","68","France","133","Mali","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","4","","Official data",""
"TM","Detailed trade matrix","68","France","134","Malta","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","171","","Official data",""
"TM","Detailed trade matrix","68","France","134","Malta","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","50","","Official data",""
"TM","Detailed trade matrix","68","France","127","Marshall Islands","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","26","","Official data",""
"TM","Detailed trade matrix","68","France","136","Mauritania","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","355","","Official data",""
"TM","Detailed trade matrix","68","France","137","Mauritius","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","2","","Official data",""
"TM","Detailed trade matrix","68","France","137","Mauritius","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","6","","Official data",""
"TM","Detailed trade matrix","68","France","270","Mayotte","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","5574","","Official data",""
"TM","Detailed trade matrix","68","France","143","Morocco","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","65","","Official data",""
"TM","Detailed trade matrix","68","France","143","Morocco","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","0","","Official data",""
"TM","Detailed trade matrix","68","France","144","Mozambique","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","429","","Official data",""
"TM","Detailed trade matrix","68","France","150","Netherlands","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","20986","","Official data",""
"TM","Detailed trade matrix","68","France","150","Netherlands","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","30539","","Official data",""
"TM","Detailed trade matrix","68","France","153","New Caledonia","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","4214","","Official data",""
"TM","Detailed trade matrix","68","France","153","New Caledonia","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","2300","","Official data",""
"TM","Detailed trade matrix","68","France","158","Niger","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","2029","","Official data",""
"TM","Detailed trade matrix","68","France","158","Niger","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","965","","Official data",""
"TM","Detailed trade matrix","68","France","159","Nigeria","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","82","","Official data",""
"TM","Detailed trade matrix","68","France","159","Nigeria","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","24","","Official data",""
"TM","Detailed trade matrix","68","France","154","North Macedonia","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","2358","","Official data",""
"TM","Detailed trade matrix","68","France","154","North Macedonia","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","1306","","Official data",""
"TM","Detailed trade matrix","68","France","162","Norway","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","78","","Official data",""
"TM","Detailed trade matrix","68","France","162","Norway","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","57","","Official data",""
"TM","Detailed trade matrix","68","France","221","Oman","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","18854","","Official data",""
"TM","Detailed trade matrix","68","France","221","Oman","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","5147","","Official data",""
"TM","Detailed trade matrix","68","France","166","Panama","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","53","","Official data",""
"TM","Detailed trade matrix","68","France","171","Philippines","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","280","","Official data",""
"TM","Detailed trade matrix","68","France","171","Philippines","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","43","","Official data",""
"TM","Detailed trade matrix","68","France","173","Poland","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","2233","","Official data",""
"TM","Detailed trade matrix","68","France","173","Poland","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","1893","","Official data",""
"TM","Detailed trade matrix","68","France","174","Portugal","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","9008","","Official data",""
"TM","Detailed trade matrix","68","France","174","Portugal","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","4312","","Official data",""
"TM","Detailed trade matrix","68","France","179","Qatar","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","2612","","Official data",""
"TM","Detailed trade matrix","68","France","179","Qatar","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","10915","","Official data",""
"TM","Detailed trade matrix","68","France","117","Republic of Korea","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","210","","Official data",""
"TM","Detailed trade matrix","68","France","146","Republic of Moldova","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","30","","Official data",""
"TM","Detailed trade matrix","68","France","183","Romania","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","898","","Official data",""
"TM","Detailed trade matrix","68","France","183","Romania","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","1274","","Official data",""
"TM","Detailed trade matrix","68","France","185","Russian Federation","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","13844","","Official data",""
"TM","Detailed trade matrix","68","France","190","Saint Pierre and Miquelon","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","27","","Official data",""
"TM","Detailed trade matrix","68","France","190","Saint Pierre and Miquelon","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","14","","Official data",""
"TM","Detailed trade matrix","68","France","193","Sao Tome and Principe","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","72","","Official data",""
"TM","Detailed trade matrix","68","France","193","Sao Tome and Principe","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","310","","Official data",""
"TM","Detailed trade matrix","68","France","194","Saudi Arabia","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","300757","","Official data",""
"TM","Detailed trade matrix","68","France","194","Saudi Arabia","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","135045","","Official data",""
"TM","Detailed trade matrix","68","France","195","Senegal","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","45","","Official data",""
"TM","Detailed trade matrix","68","France","195","Senegal","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","153","","Official data",""
"TM","Detailed trade matrix","68","France","272","Serbia","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","39","","Official data",""
"TM","Detailed trade matrix","68","France","272","Serbia","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","2535","","Official data",""
"TM","Detailed trade matrix","68","France","196","Seychelles","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","38","","Official data",""
"TM","Detailed trade matrix","68","France","196","Seychelles","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","478","","Official data",""
"TM","Detailed trade matrix","68","France","197","Sierra Leone","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","103","","Official data",""
"TM","Detailed trade matrix","68","France","197","Sierra Leone","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","111","","Official data",""
"TM","Detailed trade matrix","68","France","200","Singapore","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","348","","Official data",""
"TM","Detailed trade matrix","68","France","200","Singapore","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","1051","","Official data",""
"TM","Detailed trade matrix","68","France","199","Slovakia","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","135","","Official data",""
"TM","Detailed trade matrix","68","France","199","Slovakia","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","14","","Official data",""
"TM","Detailed trade matrix","68","France","198","Slovenia","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","105","","Official data",""
