Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","119","Latvia","5532","Producer Price (USD/tonne)","1095","Meat live weight, chicken","2013","2013","7021","Annual value","USD","1690.6","","Official data"
"PP","Producer Prices","119","Latvia","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2013","2013","7021","Annual value","USD","2348.1","Fc","Calculated data"
"PP","Producer Prices","119","Latvia","5532","Producer Price (USD/tonne)","1095","Meat live weight, chicken","2017","2017","7021","Annual value","USD","1108.9","","Official data"
"PP","Producer Prices","119","Latvia","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2017","2017","7021","Annual value","USD","1584.4","","Official data"
"PP","Producer Prices","119","Latvia","5539","Producer Price Index (2014-2016 = 100)","1058","Meat, chicken","2013","2013","7021","Annual value","","101.05","Fc","Calculated data"
"PP","Producer Prices","119","Latvia","5539","Producer Price Index (2014-2016 = 100)","1058","Meat, chicken","2017","2017","7021","Annual value","","80.33","Fc","Calculated data"
"PP","Producer Prices","121","Lebanon","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7021","Annual value","LCU","2773000","","Official data"
"PP","Producer Prices","121","Lebanon","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2013","2013","7021","Annual value","LCU","3272053.5","Fc","Calculated data"
"PP","Producer Prices","121","Lebanon","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7021","Annual value","LCU","2993000","","Official data"
"PP","Producer Prices","121","Lebanon","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2017","2017","7021","Annual value","LCU","4031000","","Official data"
"PP","Producer Prices","121","Lebanon","5531","Producer Price (SLC/tonne)","1095","Meat live weight, chicken","2013","2013","7021","Annual value","SLC","2773000","","Official data"
"PP","Producer Prices","121","Lebanon","5531","Producer Price (SLC/tonne)","1058","Meat, chicken","2013","2013","7021","Annual value","SLC","3272053.5","Fc","Calculated data"
"PP","Producer Prices","121","Lebanon","5531","Producer Price (SLC/tonne)","1095","Meat live weight, chicken","2017","2017","7021","Annual value","SLC","2993000","","Official data"
"PP","Producer Prices","121","Lebanon","5531","Producer Price (SLC/tonne)","1058","Meat, chicken","2017","2017","7021","Annual value","SLC","4031000","","Official data"
"PP","Producer Prices","121","Lebanon","5532","Producer Price (USD/tonne)","1095","Meat live weight, chicken","2013","2013","7021","Annual value","USD","1839.5","","Official data"
"PP","Producer Prices","121","Lebanon","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2013","2013","7021","Annual value","USD","2170.5","Fc","Calculated data"
"PP","Producer Prices","121","Lebanon","5532","Producer Price (USD/tonne)","1095","Meat live weight, chicken","2017","2017","7021","Annual value","USD","1985.4","","Official data"
"PP","Producer Prices","121","Lebanon","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2017","2017","7021","Annual value","USD","2674","","Official data"
"PP","Producer Prices","121","Lebanon","5539","Producer Price Index (2014-2016 = 100)","1058","Meat, chicken","2013","2013","7021","Annual value","","82.45","Fc","Calculated data"
"PP","Producer Prices","121","Lebanon","5539","Producer Price Index (2014-2016 = 100)","1058","Meat, chicken","2017","2017","7021","Annual value","","101.58","Fc","Calculated data"
"PP","Producer Prices","126","Lithuania","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7021","Annual value","LCU","3434.6","","Official data"
"PP","Producer Prices","126","Lithuania","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7001","January","LCU","3509","","Official data"
"PP","Producer Prices","126","Lithuania","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7002","February","LCU","3581.1","","Official data"
"PP","Producer Prices","126","Lithuania","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7003","March","LCU","3623.6","","Official data"
"PP","Producer Prices","126","Lithuania","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7004","April","LCU","3611.6","","Official data"
"PP","Producer Prices","126","Lithuania","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7005","May","LCU","3586.9","","Official data"
"PP","Producer Prices","126","Lithuania","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7006","June","LCU","4058.8","","Official data"
"PP","Producer Prices","126","Lithuania","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7007","July","LCU","3339.5","","Official data"
"PP","Producer Prices","126","Lithuania","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7008","August","LCU","3366.8","","Official data"
"PP","Producer Prices","126","Lithuania","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7009","September","LCU","3168.3","","Official data"
"PP","Producer Prices","126","Lithuania","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7010","October","LCU","3146.5","","Official data"
"PP","Producer Prices","126","Lithuania","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7011","November","LCU","3140.2","","Official data"
"PP","Producer Prices","126","Lithuania","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7012","December","LCU","3225.2","","Official data"
"PP","Producer Prices","126","Lithuania","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2013","2013","7021","Annual value","LCU","4519.2","Fc","Calculated data"
"PP","Producer Prices","126","Lithuania","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7021","Annual value","LCU","815.2","","Official data"
"PP","Producer Prices","126","Lithuania","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7001","January","LCU","835.7","","Official data"
"PP","Producer Prices","126","Lithuania","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7002","February","LCU","821","","Official data"
"PP","Producer Prices","126","Lithuania","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7003","March","LCU","825.3","","Official data"
"PP","Producer Prices","126","Lithuania","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7004","April","LCU","815.9","","Official data"
"PP","Producer Prices","126","Lithuania","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7005","May","LCU","824","","Official data"
"PP","Producer Prices","126","Lithuania","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7006","June","LCU","811.2","","Official data"
"PP","Producer Prices","126","Lithuania","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7007","July","LCU","825.6","","Official data"
"PP","Producer Prices","126","Lithuania","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7008","August","LCU","817.2","","Official data"
"PP","Producer Prices","126","Lithuania","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7009","September","LCU","810.5","","Official data"
"PP","Producer Prices","126","Lithuania","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7010","October","LCU","807.6","","Official data"
"PP","Producer Prices","126","Lithuania","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7011","November","LCU","796.6","","Official data"
"PP","Producer Prices","126","Lithuania","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7012","December","LCU","797.1","","Official data"
"PP","Producer Prices","126","Lithuania","5531","Producer Price (SLC/tonne)","1095","Meat live weight, chicken","2013","2013","7021","Annual value","SLC","994.7","","Official data"
"PP","Producer Prices","126","Lithuania","5531","Producer Price (SLC/tonne)","1058","Meat, chicken","2013","2013","7021","Annual value","SLC","1308.9","Fc","Calculated data"
"PP","Producer Prices","126","Lithuania","5531","Producer Price (SLC/tonne)","1095","Meat live weight, chicken","2017","2017","7021","Annual value","SLC","815.2","","Official data"
"PP","Producer Prices","126","Lithuania","5532","Producer Price (USD/tonne)","1095","Meat live weight, chicken","2013","2013","7021","Annual value","USD","1320.5","","Official data"
"PP","Producer Prices","126","Lithuania","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2013","2013","7021","Annual value","USD","1737.5","Fc","Calculated data"
"PP","Producer Prices","126","Lithuania","5532","Producer Price (USD/tonne)","1095","Meat live weight, chicken","2017","2017","7021","Annual value","USD","918.6","","Official data"
"PP","Producer Prices","126","Lithuania","5539","Producer Price Index (2014-2016 = 100)","1058","Meat, chicken","2013","2013","7021","Annual value","","112.1","Fc","Calculated data"
"PP","Producer Prices","126","Lithuania","5539","Producer Price Index (2014-2016 = 100)","1058","Meat, chicken","2017","2017","7021","Annual value","","91.87","Fc","Calculated data"
"PP","Producer Prices","256","Luxembourg","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7021","Annual value","LCU","4050","","Official data"
"PP","Producer Prices","256","Luxembourg","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2013","2013","7021","Annual value","LCU","5400","","Official data"
"PP","Producer Prices","256","Luxembourg","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2013","2013","7001","January","LCU","5320","","Official data"
"PP","Producer Prices","256","Luxembourg","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2013","2013","7002","February","LCU","5320","","Official data"
"PP","Producer Prices","256","Luxembourg","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2013","2013","7003","March","LCU","5370","","Official data"
"PP","Producer Prices","256","Luxembourg","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2013","2013","7004","April","LCU","5370","","Official data"
"PP","Producer Prices","256","Luxembourg","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2013","2013","7005","May","LCU","5370","","Official data"
"PP","Producer Prices","256","Luxembourg","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2013","2013","7006","June","LCU","5370","","Official data"
"PP","Producer Prices","256","Luxembourg","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2013","2013","7007","July","LCU","5450","","Official data"
"PP","Producer Prices","256","Luxembourg","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2013","2013","7008","August","LCU","5450","","Official data"
"PP","Producer Prices","256","Luxembourg","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2013","2013","7009","September","LCU","5450","","Official data"
"PP","Producer Prices","256","Luxembourg","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2013","2013","7010","October","LCU","5450","","Official data"
"PP","Producer Prices","256","Luxembourg","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2013","2013","7011","November","LCU","5450","","Official data"
"PP","Producer Prices","256","Luxembourg","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2013","2013","7012","December","LCU","5420","","Official data"
"PP","Producer Prices","256","Luxembourg","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7021","Annual value","LCU","3563","","Official data"
"PP","Producer Prices","256","Luxembourg","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2017","2017","7021","Annual value","LCU","4750","","Official data"
"PP","Producer Prices","256","Luxembourg","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2017","2017","7001","January","LCU","4590","","Official data"
"PP","Producer Prices","256","Luxembourg","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2017","2017","7002","February","LCU","4590","","Official data"
"PP","Producer Prices","256","Luxembourg","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2017","2017","7003","March","LCU","4590","","Official data"
"PP","Producer Prices","256","Luxembourg","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2017","2017","7004","April","LCU","4690","","Official data"
"PP","Producer Prices","256","Luxembourg","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2017","2017","7005","May","LCU","4690","","Official data"
"PP","Producer Prices","256","Luxembourg","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2017","2017","7006","June","LCU","4690","","Official data"
"PP","Producer Prices","256","Luxembourg","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2017","2017","7007","July","LCU","4820","","Official data"
"PP","Producer Prices","256","Luxembourg","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2017","2017","7008","August","LCU","4820","","Official data"
